index k seed graph algorithm obj_func
0 4928 1 com-youtube int_RecMSecfennelapprosqrt3R1 2485933
0 4928 1 del23 int_RecMSecfennelapprosqrt3R1 10587157
0 4928 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5345767
0 4928 1 G3_circuit int_RecMSecfennelapprosqrt3R1 902327
0 4928 1 in-2004 int_RecMSecfennelapprosqrt3R1 8802406
0 4928 1 rgg23 int_RecMSecfennelapprosqrt3R1 5382437
0 4928 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3280582
0 4928 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 611131
0 4928 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 364754
0 4928 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 447183
0 4928 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7635711
0 4928 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4043039
0 4928 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20299978
0 4928 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4562778
0 4928 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22572486
0 4992 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1537224
0 4992 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1557758
0 4992 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1568713
0 4992 1 as-skitter int_RecMSecfennelapprosqrt3R1 9404164
0 4992 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 898292
0 4992 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 342731
0 4992 1 com-youtube int_RecMSecfennelapprosqrt3R1 2485873
0 4992 1 del23 int_RecMSecfennelapprosqrt3R1 10587215
0 4992 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5347355
0 4992 1 G3_circuit int_RecMSecfennelapprosqrt3R1 917497
0 4992 1 in-2004 int_RecMSecfennelapprosqrt3R1 8856911
0 4992 1 rgg23 int_RecMSecfennelapprosqrt3R1 5482778
0 4992 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3207087
0 4992 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 611273
0 4992 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 365509
0 4992 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 447051
0 4992 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7632488
0 4992 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4057185
0 4992 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20280417
0 4992 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4563471
0 4992 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22565379
0 5056 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1551977
0 5056 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1566837
0 5056 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1569061
0 5056 1 as-skitter int_RecMSecfennelapprosqrt3R1 9399059
0 5056 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 902201
0 5056 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 339396
0 5056 1 com-youtube int_RecMSecfennelapprosqrt3R1 2485756
0 5056 1 del23 int_RecMSecfennelapprosqrt3R1 10586961
0 5056 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5345945
0 5056 1 G3_circuit int_RecMSecfennelapprosqrt3R1 904280
0 5056 1 in-2004 int_RecMSecfennelapprosqrt3R1 8891976
0 5056 1 rgg23 int_RecMSecfennelapprosqrt3R1 5292012
0 5056 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3252428
0 5056 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 611426
0 5056 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 365630
0 5056 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 446806
0 5056 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7638658
0 5056 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4050224
0 5056 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20311554
0 5056 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4563830
0 5056 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22578606
0 5120 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1557242
0 5120 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1564217
0 5120 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1571552
0 5120 1 as-skitter int_RecMSecfennelapprosqrt3R1 9395543
0 5120 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 901249
0 5120 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 344004
0 5120 1 com-youtube int_RecMSecfennelapprosqrt3R1 2486879
0 5120 1 del23 int_RecMSecfennelapprosqrt3R1 10588895
0 5120 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5346901
0 5120 1 G3_circuit int_RecMSecfennelapprosqrt3R1 905653
0 5120 1 in-2004 int_RecMSecfennelapprosqrt3R1 8889581
0 5120 1 rgg23 int_RecMSecfennelapprosqrt3R1 5288588
0 5120 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3370750
0 5120 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 610897
0 5120 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 365636
0 5120 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 447252
0 5120 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7633398
0 5120 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4057703
0 5120 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20319354
0 5120 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4564598
0 5120 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22569871
0 512 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1319819
0 512 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1256434
0 512 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1254287
0 512 1 as-skitter int_RecMSecfennelapprosqrt3R1 8644503
0 512 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 752992
0 512 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 212302
0 512 1 com-youtube int_RecMSecfennelapprosqrt3R1 2370427
0 512 1 del23 int_RecMSecfennelapprosqrt3R1 10554006
0 512 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5317870
0 512 1 G3_circuit int_RecMSecfennelapprosqrt3R1 525220
0 512 1 in-2004 int_RecMSecfennelapprosqrt3R1 5816628
0 512 1 rgg23 int_RecMSecfennelapprosqrt3R1 2886869
0 512 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 1667587
0 512 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 600198
0 512 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 348437
0 512 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 437159
0 512 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7522285
0 512 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 3632299
0 512 1 soc-pokec int_RecMSecfennelapprosqrt3R1 18707158
0 512 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4367498
0 512 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 20203521
0 5184 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1540378
0 5184 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1567845
0 5184 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1571475
0 5184 1 as-skitter int_RecMSecfennelapprosqrt3R1 9407987
0 5184 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 902286
0 5184 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 343918
0 5184 1 com-youtube int_RecMSecfennelapprosqrt3R1 2488586
0 5184 1 del23 int_RecMSecfennelapprosqrt3R1 10590341
0 5184 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5348180
0 5184 1 G3_circuit int_RecMSecfennelapprosqrt3R1 924378
0 5184 1 in-2004 int_RecMSecfennelapprosqrt3R1 8927204
0 5184 1 rgg23 int_RecMSecfennelapprosqrt3R1 5430283
0 5184 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3289527
0 5184 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 611370
0 5184 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 365386
0 5184 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 447427
0 5184 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7637089
0 5184 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4062655
0 5184 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20333505
0 5184 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4564491
0 5184 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22592819
0 5248 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1555333
0 5248 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1576752
0 5248 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1575670
0 5248 1 as-skitter int_RecMSecfennelapprosqrt3R1 9412836
0 5248 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 905769
0 5248 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 346506
0 5248 1 com-youtube int_RecMSecfennelapprosqrt3R1 2487993
0 5248 1 del23 int_RecMSecfennelapprosqrt3R1 10590439
0 5248 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5346275
0 5248 1 G3_circuit int_RecMSecfennelapprosqrt3R1 921179
0 5248 1 in-2004 int_RecMSecfennelapprosqrt3R1 8928179
0 5248 1 rgg23 int_RecMSecfennelapprosqrt3R1 5481932
0 5248 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3472081
0 5248 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 612403
0 5248 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 365756
0 5248 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 448145
0 5248 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7636596
0 5248 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4056525
0 5248 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20334458
0 5248 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4565734
0 5248 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22590182
0 5312 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1561731
0 5312 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1574239
0 5312 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1579794
0 5312 1 as-skitter int_RecMSecfennelapprosqrt3R1 9432079
0 5312 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 902897
0 5312 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 344196
0 5312 1 com-youtube int_RecMSecfennelapprosqrt3R1 2489675
0 5312 1 del23 int_RecMSecfennelapprosqrt3R1 10591281
0 5312 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5349063
0 5312 1 G3_circuit int_RecMSecfennelapprosqrt3R1 931000
0 5312 1 in-2004 int_RecMSecfennelapprosqrt3R1 8938002
0 5312 1 rgg23 int_RecMSecfennelapprosqrt3R1 5480738
0 5312 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3245248
0 5312 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 611760
0 5312 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 367152
0 5312 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 448088
0 5312 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7635036
0 5312 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4061411
0 5312 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20355346
0 5312 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4565876
0 5312 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22613980
0 5376 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1548636
0 5376 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1576233
0 5376 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1580626
0 5376 1 as-skitter int_RecMSecfennelapprosqrt3R1 9434279
0 5376 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 903808
0 5376 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 347297
0 5376 1 com-youtube int_RecMSecfennelapprosqrt3R1 2489226
0 5376 1 del23 int_RecMSecfennelapprosqrt3R1 10591013
0 5376 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5349486
0 5376 1 G3_circuit int_RecMSecfennelapprosqrt3R1 944367
0 5376 1 in-2004 int_RecMSecfennelapprosqrt3R1 8966296
0 5376 1 rgg23 int_RecMSecfennelapprosqrt3R1 5570878
0 5376 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3395435
0 5376 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 611556
0 5376 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 366172
0 5376 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 448494
0 5376 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7637934
0 5376 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4064455
0 5376 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20343434
0 5376 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4566774
0 5376 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22655093
0 5440 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1563234
0 5440 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1576910
0 5440 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1583656
0 5440 1 as-skitter int_RecMSecfennelapprosqrt3R1 9426328
0 5440 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 907544
0 5440 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 348334
0 5440 1 com-youtube int_RecMSecfennelapprosqrt3R1 2491351
0 5440 1 del23 int_RecMSecfennelapprosqrt3R1 10592584
0 5440 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5348145
0 5440 1 G3_circuit int_RecMSecfennelapprosqrt3R1 941385
0 5440 1 in-2004 int_RecMSecfennelapprosqrt3R1 8975627
0 5440 1 rgg23 int_RecMSecfennelapprosqrt3R1 5584979
0 5440 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3435339
0 5440 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 611699
0 5440 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 366365
0 5440 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 448514
0 5440 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7636960
0 5440 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4070947
0 5440 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20345007
0 5440 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4565046
0 5440 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22620586
0 5504 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1563828
0 5504 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1575082
0 5504 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1586032
0 5504 1 as-skitter int_RecMSecfennelapprosqrt3R1 9432810
0 5504 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 906550
0 5504 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 348161
0 5504 1 com-youtube int_RecMSecfennelapprosqrt3R1 2489395
0 5504 1 del23 int_RecMSecfennelapprosqrt3R1 10591702
0 5504 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5351190
0 5504 1 G3_circuit int_RecMSecfennelapprosqrt3R1 929129
0 5504 1 in-2004 int_RecMSecfennelapprosqrt3R1 8942853
0 5504 1 rgg23 int_RecMSecfennelapprosqrt3R1 5506338
0 5504 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3567349
0 5504 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 612351
0 5504 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 367015
0 5504 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 448705
0 5504 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7636555
0 5504 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4064983
0 5504 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20380162
0 5504 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4566225
0 5504 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22629030
0 5568 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1546068
0 5568 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1578124
0 5568 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1585568
0 5568 1 as-skitter int_RecMSecfennelapprosqrt3R1 9430469
0 5568 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 907015
0 5568 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 346735
0 5568 1 com-youtube int_RecMSecfennelapprosqrt3R1 2490781
0 5568 1 del23 int_RecMSecfennelapprosqrt3R1 10591958
0 5568 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5351856
0 5568 1 G3_circuit int_RecMSecfennelapprosqrt3R1 943482
0 5568 1 in-2004 int_RecMSecfennelapprosqrt3R1 8980900
0 5568 1 rgg23 int_RecMSecfennelapprosqrt3R1 5686065
0 5568 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3432879
0 5568 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 612459
0 5568 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 366788
0 5568 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 448306
0 5568 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7639562
0 5568 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4072003
0 5568 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20348979
0 5568 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4567227
0 5568 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22680993
0 5632 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1561884
0 5632 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1578297
0 5632 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1589938
0 5632 1 as-skitter int_RecMSecfennelapprosqrt3R1 9431498
0 5632 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 905274
0 5632 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 350727
0 5632 1 com-youtube int_RecMSecfennelapprosqrt3R1 2491719
0 5632 1 del23 int_RecMSecfennelapprosqrt3R1 10594223
0 5632 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5349994
0 5632 1 G3_circuit int_RecMSecfennelapprosqrt3R1 936556
0 5632 1 in-2004 int_RecMSecfennelapprosqrt3R1 8997566
0 5632 1 rgg23 int_RecMSecfennelapprosqrt3R1 5715227
0 5632 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3379744
0 5632 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 612826
0 5632 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 368196
0 5632 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 448562
0 5632 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7639990
0 5632 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4074459
0 5632 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20360905
0 5632 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4566190
0 5632 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22687347
0 5696 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1564912
0 5696 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1577413
0 5696 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1589608
0 5696 1 as-skitter int_RecMSecfennelapprosqrt3R1 9434658
0 5696 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 906572
0 5696 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 350115
0 5696 1 com-youtube int_RecMSecfennelapprosqrt3R1 2491535
0 5696 1 del23 int_RecMSecfennelapprosqrt3R1 10591622
0 5696 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5351902
0 5696 1 G3_circuit int_RecMSecfennelapprosqrt3R1 942035
0 5696 1 in-2004 int_RecMSecfennelapprosqrt3R1 8989370
0 5696 1 rgg23 int_RecMSecfennelapprosqrt3R1 5927324
0 5696 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3425706
0 5696 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 612767
0 5696 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 367885
0 5696 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 449211
0 5696 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7640258
0 5696 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4071645
0 5696 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20390836
0 5696 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4566734
0 5696 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22694372
0 5760 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1552521
0 5760 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1581788
0 5760 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1590192
0 5760 1 as-skitter int_RecMSecfennelapprosqrt3R1 9453614
0 5760 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 907728
0 5760 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 354354
0 5760 1 com-youtube int_RecMSecfennelapprosqrt3R1 2492267
0 5760 1 del23 int_RecMSecfennelapprosqrt3R1 10593948
0 5760 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5350861
0 5760 1 G3_circuit int_RecMSecfennelapprosqrt3R1 949592
0 5760 1 in-2004 int_RecMSecfennelapprosqrt3R1 9001763
0 5760 1 rgg23 int_RecMSecfennelapprosqrt3R1 5764582
0 5760 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3461554
0 5760 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 612775
0 5760 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 367654
0 5760 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 449509
0 5760 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7642193
0 5760 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4073836
0 5760 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20367579
0 5760 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4567267
0 5760 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22676769
0 576 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1338724
0 576 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1280607
0 576 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1265438
0 576 1 as-skitter int_RecMSecfennelapprosqrt3R1 8702625
0 576 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 766872
0 576 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 214689
0 576 1 com-youtube int_RecMSecfennelapprosqrt3R1 2385679
0 576 1 del23 int_RecMSecfennelapprosqrt3R1 10555624
0 576 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5319911
0 576 1 G3_circuit int_RecMSecfennelapprosqrt3R1 531967
0 576 1 in-2004 int_RecMSecfennelapprosqrt3R1 6314886
0 576 1 rgg23 int_RecMSecfennelapprosqrt3R1 2983866
0 576 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 1667809
0 576 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 600258
0 576 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 348613
0 576 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 436990
0 576 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7529507
0 576 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 3594931
0 576 1 soc-pokec int_RecMSecfennelapprosqrt3R1 18804521
0 576 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4386323
0 576 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 20419073
0 5824 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1562538
0 5824 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1587415
0 5824 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1594301
0 5824 1 as-skitter int_RecMSecfennelapprosqrt3R1 9455308
0 5824 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 910624
0 5824 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 352157
0 5824 1 com-youtube int_RecMSecfennelapprosqrt3R1 2493832
0 5824 1 del23 int_RecMSecfennelapprosqrt3R1 10594722
0 5824 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5352056
0 5824 1 G3_circuit int_RecMSecfennelapprosqrt3R1 934832
0 5824 1 in-2004 int_RecMSecfennelapprosqrt3R1 9031395
0 5824 1 rgg23 int_RecMSecfennelapprosqrt3R1 5728575
0 5824 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3546736
0 5824 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 613217
0 5824 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 367990
0 5824 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 449525
0 5824 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7638735
0 5824 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4079535
0 5824 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20386045
0 5824 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4567397
0 5824 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22719675
0 5888 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1568521
0 5888 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1582767
0 5888 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1597082
0 5888 1 as-skitter int_RecMSecfennelapprosqrt3R1 9445220
0 5888 1 citationCiteseer int_RecMSecfennelapprosqrt3R1 910370
0 5888 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt3R1 356301
0 5888 1 com-youtube int_RecMSecfennelapprosqrt3R1 2492426
0 5888 1 del23 int_RecMSecfennelapprosqrt3R1 10593246
0 5888 1 delaunay_n22 int_RecMSecfennelapprosqrt3R1 5351857
0 5888 1 G3_circuit int_RecMSecfennelapprosqrt3R1 957757
0 5888 1 in-2004 int_RecMSecfennelapprosqrt3R1 9079566
0 5888 1 rgg23 int_RecMSecfennelapprosqrt3R1 5693459
0 5888 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt3R1 3453878
0 5888 1 roadNet-CA int_RecMSecfennelapprosqrt3R1 613630
0 5888 1 roadNet-PA int_RecMSecfennelapprosqrt3R1 368051
0 5888 1 roadNet-TX int_RecMSecfennelapprosqrt3R1 449598
0 5888 1 soc-flixster int_RecMSecfennelapprosqrt3R1 7643430
0 5888 1 soc-lastfm int_RecMSecfennelapprosqrt3R1 4077767
0 5888 1 soc-pokec int_RecMSecfennelapprosqrt3R1 20392725
0 5888 1 wiki-Talk int_RecMSecfennelapprosqrt3R1 4567744
0 5888 1 wiki-topcats int_RecMSecfennelapprosqrt3R1 22690610
0 5952 1 amazon0312 int_RecMSecfennelapprosqrt3R1 1556192
0 5952 1 amazon0505 int_RecMSecfennelapprosqrt3R1 1592640
0 5952 1 amazon0601 int_RecMSecfennelapprosqrt3R1 1592991
